level_code,activity_id,module_id,day_number,activity_type,prompt_text,subtopic_id,resource_urls
EM3,em3_m1_d1_mt,em3_m1,1,math_talk,Repeated addition by 2,,{}
EM3,em3_m1_d1_cl,em3_m1,1,core_lesson,Multiplication with Area,em3_m1_s1,"{""lesson_plan_label"": ""Multiplication with Area Lesson Plan""}"
EM3,em3_m1_d1_task,em3_m1,1,math_task,4 Quadrant Math,em3_m1_s1,"{""template"": ""Use Template""}"
EM3,em3_m1_d2_mt,em3_m1,2,math_talk,Expressions for a 2x4 array of triangles,,{}
EM3,em3_m1_d2_cl,em3_m1,2,core_lesson,Multiplication with Area,em3_m1_s1,"{""lesson_plan_label"": ""Multiplication with Area Lesson Plan""}"
EM3,em3_m1_d2_task,em3_m1,2,math_task,Seating Arrangement,em3_m1_s1,"{""gslides_label"": ""Seating Arrangement G Slides"", ""pdf_label"": ""Seating Arrangement PDF"", ""nearpod_label"": ""Seating Arrangements""}"
EM3,em3_m1_d3_mt,em3_m1,3,math_talk,Repeated addition with 9,,{}
EM3,em3_m1_d3_cl,em3_m1,3,core_lesson,Multiplication with Area,em3_m1_s1,"{""lesson_plan_label"": ""Multiplication with Area Lesson Plan""}"
EM3,em3_m1_d3_task,em3_m1,3,math_task,Finding Factors with Arrays,em3_m1_s1,"{""gslides_label"": ""Finding Factors with Arrays G Slides"", ""pdf_label"": ""Finding Factors PDF"", ""nearpod_label"": ""Finding Factors""}"
EM3,em3_m1_d4_mt,em3_m1,4,math_talk,Expressions for 6 die with 3s represented,,{}
EM3,em3_m1_d4_check,em3_m1,4,mid_module_check,Mid Module Quick Check for Mod 1,,"{""assessment_label"": ""Mid Module Quick Check for Mod 1""}"
EM3,em3_m1_d4_cl,em3_m1,4,core_lesson,Multiplication Strategies,em3_m1_s2,"{""lesson_plan_label"": ""Multiplication Strategies Lesson Plan""}"
EM3,em3_m1_d4_task,em3_m1,4,math_task,Tiling the Kitchen,em3_m1_s2,"{""gslides_label"": ""Tiling the Kitchen G Slides"", ""pdf_label"": ""Tiling the Kitchen PDF"", ""nearpod_label"": ""Tiling the Kitchen""}"
EM3,em3_m1_d5_mt,em3_m1,5,math_talk,The product of two factors is 12. What are the two factors?,,{}
EM3,em3_m1_d5_cl,em3_m1,5,core_lesson,Multiplication Strategies,em3_m1_s2,"{""lesson_plan_label"": ""Multiplication Strategies Lesson Plan""}"
EM3,em3_m1_d5_task,em3_m1,5,math_task,Gifts From Grandma,em3_m1_s2,"{""gslides_label"": ""Gifts From Grandma"", ""pdf_label"": ""Gifts From Grandma PDF"", ""nearpod_label"": ""Gifts from Grandma""}"
EM3,em3_m1_d6_mt,em3_m1,6,math_talk,What are the equations that represent a figure of 3x5?,,{}
EM3,em3_m1_d6_cl,em3_m1,6,core_lesson,Commutative Property of Multiplication,em3_m1_s3,"{""lesson_plan_label"": ""Commutative Property of Multiplication Lesson Plan""}"
EM3,em3_m1_d6_task,em3_m1,6,math_task,4 Quadrant Math / Analyzing Word Problems Involving Multiplication,em3_m1_s3,"{""gslides_label"": ""Analyzing Word Problems Involving X"", ""pdf_label"": ""Analyzing Word Problems PDF"", ""nearpod_label"": ""Analyzing Word Problems""}"
EM3,em3_m1_d7_mt,em3_m1,7,math_talk,Solve for 4x5,,{}
EM3,em3_m1_d7_cl,em3_m1,7,core_lesson,Commutative Property of Multiplication,em3_m1_s3,"{""lesson_plan_label"": ""Commutative Property of Multiplication Lesson Plan""}"
EM3,em3_m1_d7_task,em3_m1,7,math_task,Analyzing Word Problems Involving Multiplication,em3_m1_s3,"{""gslides_label"": ""Analyzing Word Problems Involving X"", ""pdf_label"": ""Analyzing Word Problems PDF"", ""nearpod_label"": ""Analyzing Word Problems""}"
EM3,em3_m1_d8_mt,em3_m1,8,math_talk,How many square units are in a 3x3 figure?,,{}
EM3,em3_m1_d8_cl,em3_m1,8,core_lesson,Commutative Property of Multiplication,em3_m1_s3,"{""lesson_plan_label"": ""Commutative Property of Multiplication Lesson Plan""}"
EM3,em3_m2_d1_mt,em3_m2,1,math_talk,"Missing number: 12, 14, 16, __",,{}
EM3,em3_m2_d1_cl,em3_m2,1,core_lesson,Division,em3_m2_s1,"{""lesson_plan_label"": ""Division Lesson Plan""}"
EM3,em3_m2_d1_task,em3_m2,1,math_task,4 Quadrant Math,em3_m2_s1,"{""template"": ""Use Template""}"
EM3,em3_m2_d2_mt,em3_m2,2,math_talk,How many squares in a 3X4 square?,,{}
EM3,em3_m2_d2_cl,em3_m2,2,core_lesson,Division,em3_m2_s1,"{""lesson_plan_label"": ""Division Lesson Plan""}"
EM3,em3_m2_d2_task,em3_m2,2,math_task,Baking Cookies,em3_m2_s1,"{""gslides_label"": ""Gslide Baking Cookies"", ""pdf_label"": ""Baking Cookies PDF"", ""nearpod_label"": ""Baking Cookies""}"
EM3,em3_m2_d3_mt,em3_m2,3,math_talk,"Missing number: 25, 29, 33, __",,{}
EM3,em3_m2_d3_cl,em3_m2,3,core_lesson,Division,em3_m2_s1,"{""lesson_plan_label"": ""Division Lesson Plan""}"
EM3,em3_m2_d3_task,em3_m2,3,math_task,4 Quadrant Math,em3_m2_s1,"{""template"": ""Use Template""}"
EM3,em3_m2_d4_mt,em3_m2,4,math_talk,The product of two factors is 18. What are the two factors?,,{}
EM3,em3_m2_d4_check,em3_m2,4,mid_module_check,Module 2 Quick Check,,"{""assessment_label"": ""Module 2 Quick Check""}"
EM3,em3_m2_d4_cl,em3_m2,4,core_lesson,Division Strategies,em3_m2_s2,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM3,em3_m2_d4_task,em3_m2,4,math_task,Markers in Boxes,em3_m2_s2,"{""gslides_label"": ""Gslide Markers in Boxes"", ""pdf_label"": ""Markers in Boxes PDF"", ""nearpod_label"": ""Markers in Boxes""}"
EM3,em3_m2_d5_mt,em3_m2,5,math_talk,Solve 22 ÷ 2,,{}
EM3,em3_m2_d5_cl,em3_m2,5,core_lesson,Division Strategies,em3_m2_s2,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM3,em3_m2_d5_task,em3_m2,5,math_task,4 Quadrant Math,em3_m2_s2,"{""template"": ""Use Template""}"
EM3,em3_m2_d6_mt,em3_m2,6,math_talk,"6 x 2 = 12, so 2 x __ = 12. Explain how you know.",,{}
EM3,em3_m2_d6_cl,em3_m2,6,core_lesson,Division Strategies,em3_m2_s2,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM3,em3_m2_d6_task,em3_m2,6,math_task,Finding the Unknown in a Division Equation,em3_m2_s2,"{""gslides_label"": ""Gslide Finding the Unknown in Division"", ""pdf_label"": ""Finding the Unknown PDF"", ""nearpod_label"": ""Finding the Unknown""}"
EM3,em3_m2_d7_mt,em3_m2,7,math_talk,Solve 32 ÷ 4,,{}
EM3,em3_m2_d7_cl,em3_m2,7,core_lesson,Division Strategies,em3_m2_s2,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM3,em3_m2_d7_task,em3_m2,7,math_task,Sharing Pumpkin Seeds,em3_m2_s2,"{""gslides_label"": ""Gslide Sharing Pumpkin Seeds"", ""pdf_label"": ""Sharing Pumpkin Seeds PDF"", ""nearpod_label"": ""Sharing Pumpkin Seeds""}"
EM3,em3_m2_d8_mt,em3_m2,8,math_talk,Solve 36 ÷ x = 3,,{}
EM3,em3_m2_d8_cl,em3_m2,8,core_lesson,Division Strategies,em3_m2_s2,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM3,em3_m2_d8_post,em3_m2,8,post_assessment,Module 2 Post Assessment,,"{""assessment_label"": ""Use Assessment Tab of Faculty Portal""}"
EM4,em4_m1_d1_mt,em4_m1,1,math_talk,How many different ways can you compose the number 452?,,{}
EM4,em4_m1_d1_cl,em4_m1,1,core_lesson,Place Value,em4_m1_s1,"{""lesson_plan_label"": ""Place Value Lesson Plan""}"
EM4,em4_m1_d1_task,em4_m1,1,math_task,4 Quadrant Math,em4_m1_s1,"{""template"": ""Use Template""}"
EM4,em4_m1_d2_mt,em4_m1,2,math_talk,"How many different ways can you compose the number 1,268?",,{}
EM4,em4_m1_d2_cl,em4_m1,2,core_lesson,Place Value,em4_m1_s1,"{""lesson_plan_label"": ""Place Value Lesson Plan""}"
EM4,em4_m1_d2_task,em4_m1,2,math_task,Ordering 4 Digit Numbers,em4_m1_s1,"{""gslides_label"": ""Ordering 4 Digit Numbers"", ""pdf_label"": ""Ordering 4 Digit Numbers PDF"", ""nearpod_label"": ""Ordering 4""}"
EM4,em4_m1_d3_mt,em4_m1,3,math_talk,Solve 12 X 10. How did you solve it?,,{}
EM4,em4_m1_d3_cl,em4_m1,3,core_lesson,Multiplication Strategies,em4_m1_s2,"{""lesson_plan_label"": ""Multiplication Strategies Lesson Plan""}"
EM4,em4_m1_d3_task,em4_m1,3,math_task,Comparing Money Raised,em4_m1_s2,"{""gslides_label"": ""Comparing Money Raised"", ""pdf_label"": ""Comparing Money Raised PDF"", ""nearpod_label"": ""Comparing Money""}"
EM4,em4_m1_d4_mt,em4_m1,4,math_talk,The product of two factors is 36. What are the two factors? How did you solve it?,,{}
EM4,em4_m1_d4_check,em4_m1,4,mid_module_check,Mid Module Quick Check for Mod 1,,"{""assessment_label"": ""Mid Module Quick Check for Mod 1""}"
EM4,em4_m1_d4_cl,em4_m1,4,core_lesson,Multiplication Strategies,em4_m1_s2,"{""lesson_plan_label"": ""Multiplication Strategies Lesson Plan""}"
EM4,em4_m1_d4_task,em4_m1,4,math_task,4 Quadrant Math,em4_m1_s2,"{""template"": ""Use Template""}"
EM4,em4_m1_d5_mt,em4_m1,5,math_talk,4 x 10 = ; 4 x 50 = ; 4 x 100 = ; 4 x 160 = . How did you solve it?,,{}
EM4,em4_m1_d5_cl,em4_m1,5,core_lesson,Multiplication Strategies,em4_m1_s2,"{""lesson_plan_label"": ""Multiplication Strategies Lesson Plan""}"
EM4,em4_m1_d5_task,em4_m1,5,math_task,School Store,em4_m1_s2,"{""gslides_label"": ""School Store"", ""pdf_label"": ""School Store PDF"", ""nearpod_label"": ""School Store""}"
EM4,em4_m1_d6_mt,em4_m1,6,math_talk,"12 ÷ 4 = ; 120 ÷ 4 = ; 1,200 ÷ 4 = ; 12,000 ÷ 4 = . How did you solve it?",,{}
EM4,em4_m1_d6_cl,em4_m1,6,core_lesson,Division & Division Strategies,em4_m1_s3,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM4,em4_m1_d6_task,em4_m1,6,math_task,Mental Division Strategies,em4_m1_s3,"{""gslides_label"": ""Mental Division Strategies"", ""pdf_label"": ""Mental Division Strategies PDF"", ""nearpod_label"": ""Mental Division""}"
EM4,em4_m1_d7_mt,em4_m1,7,math_talk,A number divided by 80 has a quotient of 7. What is the number? How did you solve it?,,{}
EM4,em4_m1_d7_cl,em4_m1,7,core_lesson,Division & Division Strategies,em4_m1_s3,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM4,em4_m1_d7_task,em4_m1,7,math_task,The Baker,em4_m1_s3,"{""gslides_label"": ""The Baker"", ""pdf_label"": ""The Baker PDF"", ""nearpod_label"": ""The Baker""}"
EM4,em4_m1_d8_mt,em4_m1,8,math_talk,150 ÷ 15 = ; 300 ÷ 15 = . How did you solve it?,,{}
EM4,em4_m1_d8_cl,em4_m1,8,core_lesson,Division & Division Strategies,em4_m1_s3,"{""lesson_plan_label"": ""Division Strategies Lesson Plan""}"
EM4,em4_m1_d8_task,em4_m1,8,math_task,"Cookies, Muffins, and Brownies",em4_m1_s3,"{""gslides_label"": ""Cookies, Muffins, and Brownies"", ""pdf_label"": ""Cookies, Muffins, and Brownies PDF"", ""nearpod_label"": ""Cookies, Muffins, Brownies""}"
EM4,em4_m2_d1_mt,em4_m2,1,math_talk,What fraction of the pie is gone? How do you know?,,{}
EM4,em4_m2_d1_cl,em4_m2,1,core_lesson,What is a Fraction,em4_m2_s1,"{""lesson_plan_label"": ""What is a Fraction""}"
EM4,em4_m2_d1_task,em4_m2,1,math_task,Fractions and Rectangles,em4_m2_s1,"{""gslides_label"": ""Fractions and Rectangles"", ""pdf_label"": ""Fractions and Rectangles PDF"", ""nearpod_label"": ""Fractions and Rectangles""}"
EM4,em4_m2_d2_mt,em4_m2,2,math_talk,Is ½ the same as 2/4?,,{}
EM4,em4_m2_d2_cl,em4_m2,2,core_lesson,What is a Fraction,em4_m2_s1,"{""lesson_plan_label"": ""What is a Fraction""}"
EM4,em4_m2_d2_task,em4_m2,2,math_task,Running Laps,em4_m2_s1,"{""gslides_label"": ""Running Laps"", ""pdf_label"": ""Running Laps PDF"", ""nearpod_label"": ""Running Laps""}"
EM4,em4_m2_d3_mt,em4_m2,3,math_talk,"Which is less, how do you know? 4/7 or 5/7",,{}
EM4,em4_m2_d3_cl,em4_m2,3,core_lesson,Adding & Subtracting Fractions,em4_m2_s2,"{""lesson_plan_label"": ""Adding and Subtracting Fractions""}"
EM4,em4_m2_d3_task,em4_m2,3,math_task,Cynthia's Perfect Punch,em4_m2_s2,"{""gslides_label"": ""Cynthia's Perfect Punch"", ""pdf_label"": ""Cynthia's Perfect Punch PDF"", ""nearpod_label"": ""Cynthia's Perfect Punch""}"
EM4,em4_m2_d4_mt,em4_m2,4,math_talk,Less than or more than 1/2,,{}
EM4,em4_m2_d4_check,em4_m2,4,mid_module_check,Module 2 Quick Check,,"{""assessment_label"": ""Module 2 Quick Check""}"
EM4,em4_m2_d4_cl,em4_m2,4,core_lesson,Adding & Subtracting Fractions,em4_m2_s2,"{""lesson_plan_label"": ""Adding and Subtracting Fractions""}"
EM4,em4_m2_d4_task,em4_m2,4,math_task,Peaches,em4_m2_s2,"{""gslides_label"": ""Peaches"", ""pdf_label"": ""Peaches PDF"", ""nearpod_label"": ""Peaches""}"
EM4,em4_m2_d5_mt,em4_m2,5,math_talk,"Which is more, how do you know? 3/5 or 3/7",,{}
EM4,em4_m2_d5_cl,em4_m2,5,core_lesson,Adding & Subtracting Fractions,em4_m2_s2,"{""lesson_plan_label"": ""Adding and Subtracting Fractions""}"
EM4,em4_m2_d5_task,em4_m2,5,math_task,Money in the Piggy Bank,em4_m2_s2,"{""gslides_label"": ""Money in the Piggy Bank"", ""pdf_label"": ""Money in the Piggy Bank PDF"", ""nearpod_label"": ""Money in the Piggy Bank""}"
EM4,em4_m2_d6_mt,em4_m2,6,math_talk,"Which does not belong? 1/3, 1/2",,{}
EM4,em4_m2_d6_cl,em4_m2,6,core_lesson,Equivalent Fractions,em4_m2_s3,"{""lesson_plan_label"": ""Equivalent Fractions Lesson Plan""}"
EM4,em4_m2_d6_task,em4_m2,6,math_task,Making 22 seventeenths in Different Ways,em4_m2_s3,"{""gslides_label"": ""Making 22 seventeenths in Different Ways"", ""pdf_label"": ""Making 22 seventeenths in Different Ways PDF"", ""nearpod_label"": ""Making 22 seventeenths in Different Ways""}"
EM4,em4_m2_d7_mt,em4_m2,7,math_talk,"Are these two drawings equal? 1/3, 2/6",,{}
EM4,em4_m2_d7_cl,em4_m2,7,core_lesson,Equivalent Fractions,em4_m2_s3,"{""lesson_plan_label"": ""Equivalent Fractions Lesson Plan""}"
EM4,em4_m2_d7_task1,em4_m2,7,math_task,Picking Fractions,em4_m2_s3,"{""gslides_label"": ""Picking Fractions"", ""pdf_label"": ""Picking Fractions PDF"", ""nearpod_label"": ""Picking Fractions""}"
EM4,em4_m2_d7_task2,em4_m2,7,math_task,Explaining Fraction Equivalence with Pictures,em4_m2_s3,"{""gslides_label"": ""Explaining Fraction Equivalence with Pictures"", ""pdf_label"": ""Explaining Fraction Equivalence with Pictures PDF"", ""nearpod_label"": ""Explaining Fraction Equivalence with Pictures""}"
EM4,em4_m2_d8_mt,em4_m2,8,math_talk,"Which is more, how do you know? 3/5 or 5/10? What strategy did you use?",,{}
EM4,em4_m2_d8_cl,em4_m2,8,core_lesson,Equivalent Fractions,em4_m2_s3,"{""lesson_plan_label"": ""Equivalent Fractions Lesson Plan""}"
EM4,em4_m2_d8_post,em4_m2,8,post_assessment,Post Assessment,,"{""assessment_label"": ""Use Assessment Tab of Faculty Portal""}"
EM5,em5_m1_d1_mt,em5_m1,1,math_talk,What is the difference between 0.1 and 0.01?,,{}
EM5,em5_m1_d1_cl,em5_m1,1,core_lesson,Place Value,em5_m1_s1,"{""lesson_plan_label"": ""Decimal Place Value Lesson Plan""}"
EM5,em5_m1_d1_task,em5_m1,1,math_task,4 Quadrant Math,em5_m1_s1,"{""template"": ""Use Template""}"
EM5,em5_m1_d2_mt,em5_m1,2,math_talk,Difference in tenths and hundredths in 0.111,,{}
EM5,em5_m1_d2_cl,em5_m1,2,core_lesson,Place Value,em5_m1_s1,"{""lesson_plan_label"": ""Decimal Place Value Lesson Plan""}"
EM5,em5_m1_d2_task,em5_m1,2,math_task,Tenths and Hundredths,em5_m1_s1,"{""gslides_label"": ""Tenths and Hundredths"", ""pdf_label"": ""Tenths and Hundredths PDF"", ""nearpod_label"": ""Tenths and Hundredths""}"
EM5,em5_m1_d3_mt,em5_m1,3,math_talk,24.25 + 16.75 =,,{}
EM5,em5_m1_d3_cl,em5_m1,3,core_lesson,Decimals,em5_m1_s2,"{""lesson_plan_label"": ""Decimal Lesson Plan""}"
EM5,em5_m1_d3_task,em5_m1,3,math_task,4 Quadrant Math,em5_m1_s2,"{""template"": ""Use Template""}"
EM5,em5_m1_d4_mt,em5_m1,4,math_talk,24.50 - 16.25 =,,{}
EM5,em5_m1_d4_check,em5_m1,4,mid_module_check,Mid Module Quick Check Mod 1,,"{""assessment_label"": ""Mid Module Quick Check Mod 1""}"
EM5,em5_m1_d4_cl,em5_m1,4,core_lesson,Decimals,em5_m1_s2,"{""lesson_plan_label"": ""Decimal Lesson Plan""}"
EM5,em5_m1_d4_task,em5_m1,4,math_task,Which Number is It?,em5_m1_s2,"{""gslides_label"": ""Which Number is It?"", ""pdf_label"": ""Which Number is It? PDF"", ""nearpod_label"": ""Which Number is it?""}"
EM5,em5_m1_d5_mt,em5_m1,5,math_talk,9 - 4.8 =,,{}
EM5,em5_m1_d5_cl,em5_m1,5,core_lesson,Decimals,em5_m1_s2,"{""lesson_plan_label"": ""Decimal Lesson Plan""}"
EM5,em5_m1_d5_task,em5_m1,5,math_task,The Value of Education,em5_m1_s2,"{""gslides_label"": ""The Value of Education"", ""pdf_label"": ""The Value of Education PDF"", ""nearpod_label"": ""The Value of Education""}"
EM5,em5_m1_d6_mt,em5_m1,6,math_talk,"True or False: The more digits a number has, the larger it is.",,{}
EM5,em5_m1_d6_cl,em5_m1,6,core_lesson,Decimals,em5_m1_s2,"{""lesson_plan_label"": ""Decimal Lesson Plan""}"
EM5,em5_m1_d6_task,em5_m1,6,math_task,Decimal War,em5_m1_s2,"{""gslides_label"": ""Decimal War"", ""pdf_label"": ""Decimal War PDF"", ""nearpod_label"": ""Decimal War"", ""te_label"": ""Decimal War TE""}"
EM5,em5_m1_d7_mt,em5_m1,7,math_talk,What is something you know about the fraction 1/2?,,{}
EM5,em5_m1_d7_cl,em5_m1,7,core_lesson,Decimals as Fractions,em5_m1_s3,"{""lesson_plan_label"": ""Decimals as Fractions Lesson Plan""}"
EM5,em5_m1_d7_task,em5_m1,7,math_task,4 Quadrant Math,em5_m1_s3,"{""template"": ""Use Template""}"
EM5,em5_m1_d8_mt,em5_m1,8,math_talk,What is a fraction that is greater than 1/2 but less than 1?,,{}
EM5,em5_m1_d8_cl,em5_m1,8,core_lesson,Decimals as Fractions,em5_m1_s3,"{""lesson_plan_label"": ""Decimals as Fractions Lesson Plan""}"
EM5,em5_m2_d1_mt,em5_m2,1,math_talk,3/4 + 1/4 of pie,,{}
EM5,em5_m2_d1_cl,em5_m2,1,core_lesson,Fractions,em5_m2_s1,"{""lesson_plan_label"": ""Fractions and Equivalent Fractions Lesson Plan""}"
EM5,em5_m2_d1_task,em5_m2,1,math_task,Fractions,em5_m2_s1,"{""gslides_label"": ""Fractions"", ""pdf_label"": ""Fractions PDF"", ""nearpod_label"": ""Fractions""}"
EM5,em5_m2_d2_mt,em5_m2,2,math_talk,What fraction could be equivalent to 3/4?,,{}
EM5,em5_m2_d2_cl,em5_m2,2,core_lesson,Finding Equivalent Fractions,em5_m2_s2,"{""lesson_plan_label"": ""Fractions and Equivalent Fractions Lesson Plan""}"
EM5,em5_m2_d2_task,em5_m2,2,math_task,Egyptian Fractions,em5_m2_s2,"{""gslides_label"": ""Egyptian Fractions"", ""pdf_label"": ""Egyptian Fractions PDF"", ""nearpod_label"": ""Egyptian Fractions""}"
EM5,em5_m2_d3_mt,em5_m2,3,math_talk,"Notice and categorize 8/4, 2/3, 10/5, 6/3 and 4/6",,{}
EM5,em5_m2_d3_cl,em5_m2,3,core_lesson,Adding and Subtracting Fractions with LIKE Denominators,em5_m2_s3,"{""lesson_plan_label"": ""Adding and Subtracting Fractions with Like and Unlike Denominators Lesson Plan""}"
EM5,em5_m2_d3_task1,em5_m2,3,math_task,Jog-A-Thon,em5_m2_s3,"{""gslides_label"": ""Jog-A-Thon"", ""pdf_label"": ""Jog-A-Thon PDF"", ""nearpod_label"": ""Jog A Thon""}"
EM5,em5_m2_d3_task2,em5_m2,3,math_task,Making S'mores,em5_m2_s3,"{""gslides_label"": ""Making Smores"", ""pdf_label"": ""Making Smores PDF"", ""nearpod_label"": ""Making Smores""}"
EM5,em5_m2_d4_mt,em5_m2,4,math_talk,6/12 is the answer. What was the question?,,{}
EM5,em5_m2_d4_check,em5_m2,4,mid_module_check,Mid Module Quick Check Mod 2,,"{""assessment_label"": ""Mid Module Quick Check Mod 2""}"
EM5,em5_m2_d4_cl,em5_m2,4,core_lesson,Adding and Subtracting Fractions with UNLIKE Denominators,em5_m2_s4,"{""lesson_plan_label"": ""Adding and Subtracting Fractions with Like and Unlike Denominators Lesson Plan""}"
EM5,em5_m2_d4_task1,em5_m2,4,math_task,Visual Fractions,em5_m2_s4,"{""gslides_label"": ""Visual Fractions"", ""pdf_label"": ""Visual Fractions PDF"", ""nearpod_label"": ""Visual Fractions"", ""te_label"": ""Visual Fractions TE""}"
EM5,em5_m2_d4_task2,em5_m2,4,math_task,4 Quadrant Math,em5_m2_s4,"{""template"": ""Use Template""}"
EM5,em5_m2_d5_mt,em5_m2,5,math_talk,Triple 2/3 cup of sugar,,{}
EM5,em5_m2_d5_cl,em5_m2,5,core_lesson,Multiply Fractions by Fractions,em5_m2_s5,"{""lesson_plan_label"": ""Multiplying and Dividing Fractions Lesson Plan""}"
EM5,em5_m2_d5_task,em5_m2,5,math_task,Reasoning About Multiplication,em5_m2_s5,"{""gslides_label"": ""Reasoning about Multiplication"", ""pdf_label"": ""Reasoning about Multiplication PDF"", ""nearpod_label"": ""Reasoning about Mult.""}"
EM5,em5_m2_d6_mt,em5_m2,6,math_talk,"Friends each eat 3/4 of a whole Kit Kat bar, how many 1/4's did they eat all together?",,{}
EM5,em5_m2_d6_cl,em5_m2,6,core_lesson,Multiply and Divide Fractions,em5_m2_s6,"{""lesson_plan_label"": ""Multiplying and Dividing Fractions Lesson Plan""}"
EM5,em5_m2_d6_task1,em5_m2,6,math_task,To Multiply or Not to Multiply?,em5_m2_s6,"{""gslides_label"": ""To Multiply or Not to Multiply"", ""pdf_label"": ""To Multiply or Not to Multiply PDF"", ""nearpod_label"": ""To Mult. or Not Mult.""}"
EM5,em5_m2_d6_task2,em5_m2,6,math_task,How Many Servings of Oatmeal?,em5_m2_s6,"{""gslides_label"": ""How Many Servings of Oatmeal"", ""pdf_label"": ""How Many Servings of Oatmeal PDF"", ""nearpod_label"": ""How Many Servings""}"
EM5,em5_m2_d6_task3,em5_m2,6,math_task,How Many Marbles?,em5_m2_s6,"{""gslides_label"": ""How Many Marbles"", ""pdf_label"": ""How Many Marbles PDF"", ""nearpod_label"": ""How Many Marbles""}"
EM5,em5_m2_d7_mt,em5_m2,7,math_talk,"If 1/4 of 24 is 6 and 1/2 of 24 is 12, what is 3/4 of 24? How do you know? Prove it.",,{}
EM5,em5_m2_d7_cl,em5_m2,7,core_lesson,Multiply and Divide Fractions,em5_m2_s6,"{""lesson_plan_label"": ""Multiplying and Dividing Fractions Lesson Plan""}"
EM5,em5_m2_d7_task1,em5_m2,7,math_task,Painting a Room,em5_m2_s6,"{""gslides_label"": ""Painting a Room"", ""pdf_label"": ""Painting a Room PDF"", ""nearpod_label"": ""Painting a Room""}"
EM5,em5_m2_d7_task2,em5_m2,7,math_task,Salad Dressing,em5_m2_s6,"{""gslides_label"": ""Salad Dressing"", ""pdf_label"": ""Salad Dressing PDF"", ""nearpod_label"": ""Salad Dressing""}"
EM5,em5_m2_d8_mt,em5_m2,8,math_talk,How many 1/4 are in 4?,,{}
EM5,em5_m2_d8_cl,em5_m2,8,core_lesson,Multiply and Divide Fractions,em5_m2_s6,"{""lesson_plan_label"": ""Multiplying and Dividing Fractions Lesson Plan""}"
EM5,em5_m2_d8_post,em5_m2,8,post_assessment,Module 2 Post Assessment,,"{""assessment_label"": ""Module 2 Post Assessment""}"
EM5,em5_m3_d1_mt,em5_m3,1,math_talk,"How much space will a box that is 2 units high, 3 units wide, and 4 units long take?",,{}
EM5,em5_m3_d1_cl,em5_m3,1,core_lesson,Volume,em5_m3_s1,"{""lesson_plan_label"": ""Volume Lesson Plan""}"
EM5,em5_m3_d1_task,em5_m3,1,math_task,Box of Clay,em5_m3_s1,"{""gslides_label"": ""Box of Clay"", ""pdf_label"": ""Box of Clay PDF"", ""nearpod_label"": ""Box of Clay""}"
EM5,em5_m3_d2_mt,em5_m3,2,math_talk,"If a box can hold 60 cubic units, what could its length, width and height be?",,{}
EM5,em5_m3_d2_cl,em5_m3,2,core_lesson,Volume,em5_m3_s1,"{""lesson_plan_label"": ""Volume Lesson Plan""}"
EM5,em5_m3_d2_task,em5_m3,2,math_task,Rolling a Rectangular Prism,em5_m3_s1,"{""gslides_label"": ""Rolling a Rectangular Prism"", ""pdf_label"": ""Rolling a Rectangular Prism PDF"", ""nearpod_label"": ""Rolling on a Rectangular Prism""}"
EM5,em5_m3_d3_mt,em5_m3,3,math_talk,A student built a tower that had a base of 12 inches and a height of 4 inches. V=?,,{}
EM5,em5_m3_d3_cl,em5_m3,3,core_lesson,Volume,em5_m3_s1,"{""lesson_plan_label"": ""Volume Lesson Plan""}"
EM5,em5_m3_d3_task,em5_m3,3,math_task,Cari's Aquarium,em5_m3_s1,"{""gslides_label"": ""Cari's Aquarium"", ""pdf_label"": ""Cari's Aquarium PDF"", ""nearpod_label"": ""Cari's Aquarium""}"
EM5,em5_m3_d4_mt,em5_m3,4,math_talk,3 boxes of the same volume each have a base of 14 inches and a height of 4 inches.,,{}
EM5,em5_m3_d4_check,em5_m3,4,mid_module_check,Teacher Quick Check Link,,"{""assessment_label"": ""Teacher Quick Check Link""}"
EM5,em5_m3_d4_cl,em5_m3,4,core_lesson,Volume,em5_m3_s1,"{""lesson_plan_label"": ""Volume Lesson Plan""}"
EM5,em5_m3_d4_task,em5_m3,4,math_task,"Books, Books, and More Books",em5_m3_s1,"{""gslides_label"": ""Books, Books, and More Books"", ""pdf_label"": ""Books, Books, and More Books PDF"", ""nearpod_label"": ""Books, Books, and More Books""}"
EM5,em5_m3_d5_mt,em5_m3,5,math_talk,Which box will have the greater volume?,,{}
EM5,em5_m3_d5_cl,em5_m3,5,core_lesson,Volume,em5_m3_s1,"{""lesson_plan_label"": ""Volume Lesson Plan""}"
EM5,em5_m3_d5_task,em5_m3,5,math_task,4 Quadrant Math,em5_m3_s1,"{""template"": ""Use Template""}"
EM5,em5_m3_d6_mt,em5_m3,6,math_talk,What could be the dimensions of a box that has a volume of 36 cubic units?,,{}
